Transactions Per Block,Estimated Transaction Volume,Fees Per Transaction,Market Value to Realised Value,Confirmed Payments,Price,Vol.,Change %,Date
0.15983206433445823,0.003711902572959709,0.0010802188362446792,0.06822304472460716,0.08092309617344182,0.0036022127878553973,0.04859283863415806,0.1446263164573024,2015-08-10
0.1646318742693406,0.003756797302778458,0.0010476973481834434,0.06876780598638219,0.08103546578351561,0.0036802242350088003,0.05138415055075886,0.15071691409719581,2015-08-11
0.16943168420422294,0.0038016920325972072,0.0010151758601222077,0.06931256724815721,0.08114783539358941,0.0036624321505703047,0.05675667563754965,0.14389036924248194,2015-08-12
0.17423149413910527,0.00366961974497883,0.000982654372060972,0.06985732850993223,0.08126020500366321,0.003603581409735281,0.05651656278450872,0.14117497779469612,2015-08-13
0.17903130407398762,0.0035375474573604536,0.0009501328839997362,0.07040208977170723,0.08136541449699189,0.0036254793598134295,0.052354606665132614,0.14670727065093264,2015-08-14
0.18281813394867008,0.003405475169742076,0.0009407147634348926,0.06909045050353074,0.08147062399032058,0.0035638913752186374,0.03892829629926065,0.14087044791270145,2015-08-15
0.1866049638233525,0.003273402882123699,0.0009312966428700488,0.06777881123535426,0.08157583348364926,0.0035173582313025725,0.06907246405810731,0.14186017002918413,2015-08-16
0.19039179369803497,0.00355222163016609,0.0009218785223052052,0.06646717196717777,0.08168104297697795,0.0035173582313025725,0.047902514181665384,0.1451846212409593,2015-08-17
0.19417862357271742,0.0038310403782084806,0.0009124604017403616,0.06515553269900129,0.08180210225722963,0.003375021555794608,0.09454443588486589,0.13490673772363915,2015-08-18
0.1838240475575902,0.004109859126250871,0.0008903356912077448,0.061630493623518814,0.08192316153748132,0.0030917168266585645,0.24593558972717178,0.12386752950133234,2015-08-19
0.17346947154246295,0.004388677874293262,0.000868210980675128,0.05810545454803634,0.082044220817733,0.003210786930208496,0.09102278070693226,0.15490419997462254,2015-08-20
0.1631148955273357,0.004763547277083848,0.0008460862701425112,0.054580415472553864,0.08216528009798468,0.0031793086269711578,0.057677108240873215,0.14274838218500194,2015-08-21
0.15276031951220848,0.005138416679874435,0.0008239615596098946,0.053171469356888754,0.08227690304917554,0.003139618592454514,0.07424489510069733,0.14206318995051392,2015-08-22
0.158158443591197,0.0055132860826650225,0.0008076574894919274,0.05176252324122367,0.0823885260003664,0.003102665801697639,0.0488629655938291,0.14208856744068013,2015-08-23
0.16355656767018553,0.005888155485455609,0.0007913534193739603,0.05035357712555856,0.08250014895155727,0.002891898032195461,0.1967924924714616,0.12802943788859283,2015-08-24
0.16895469174917407,0.005457339538586847,0.0007750493492559931,0.04894463100989346,0.08261177190274814,0.0030164426232649295,0.1908797134653287,0.15607156452226878,2015-08-25
0.1743528158281626,0.005026523591718087,0.000758745279138026,0.049844185440566985,0.0827356723655024,0.003078030607859722,0.09285364121136935,0.15031087425453626,2015-08-26
0.1682005643359834,0.004595707644849324,0.0007597531990823694,0.05074373987124049,0.08285957282825668,0.0030465523046223834,0.060278330815483276,0.14264687222433703,2015-08-27
0.16204831284380422,0.0041648916979805635,0.0007607611190267128,0.051643294301914014,0.08298347329101094,0.0031683596519320833,0.09070263023621103,0.15533561730744833,2015-08-28
0.15589606135162504,0.0040959752891878394,0.0007617690389710563,0.05254284873258752,0.08310737375376522,0.003125932373655671,0.04376056746670935,0.14173328257835302,2015-08-29
0.14974380985944585,0.004027058880395115,0.0007627769589153997,0.053168092248874574,0.08322598738168127,0.003124563751775787,0.03982871949816414,0.1450831112802944,2015-08-30
0.16267034143320502,0.003958142471602391,0.0007798294321051591,0.053793335765161654,0.08334460100959734,0.003139618592454514,0.054535631746921054,0.14637736327877177,2015-08-31
0.17559687300696417,0.0038892260628096663,0.0007968819052949185,0.054418579281448706,0.0834632146375134,0.0031081402892171755,0.06657128850559764,0.14264687222433703,2015-09-01
0.18852340458072328,0.003467654214338819,0.0008139343784846778,0.054331667595273664,0.08358182826542947,0.0031273009955355554,0.05879763488839755,0.14680878061159755,2015-09-02
0.20144993615448245,0.0030460823658679708,0.0008309868516744372,0.05424475590909861,0.08371110640736996,0.003094454070418333,0.05417546246735966,0.1424946072833397,2015-09-03
0.19824720228866333,0.0026245105173971226,0.0008602830470669265,0.05415784422292358,0.08384038454931048,0.003150567567493588,0.061789040849199124,0.14972719198071313,2015-09-04
0.19504446842284417,0.002202938668926275,0.0008895792424594158,0.05407093253674852,0.08396966269125097,0.003197100711409653,0.04830270227006693,0.14896586727572644,2015-09-05
0.19184173455702502,0.0026740496333274915,0.0009188754378519052,0.055697746952381125,0.08409894083319147,0.003281955267962478,0.06630116154592659,0.1519096561350083,2015-09-06
0.1886390006912059,0.0031451605977287083,0.0009481716332443946,0.0573245613680137,0.0842223232790174,0.003277849402322825,0.05721689193921143,0.14488009135896462,2015-09-07
0.20660481615232443,0.003616271562129925,0.0009203481491519696,0.05895137578364627,0.08434570572484332,0.003327119789998659,0.07638590137364562,0.14906737723639135,2015-09-08
0.22457063161344293,0.004087382526531142,0.0008925246650595448,0.060578190199278875,0.08446908817066924,0.0032477397209653715,0.06929256750672816,0.13909402360106587,2015-09-09
0.24253644707456148,0.003668204133287638,0.0008647011809671199,0.060329879115837606,0.08459247061649516,0.003257320074124561,0.060568467179574405,0.1458951909656135,2015-09-10
0.26050226253568,0.003249025740044133,0.0008368776968746951,0.06008156803239634,0.08474258554281223,0.003281955267962478,0.04579152201534722,0.14711331049359222,2015-09-11
0.25360307666806325,0.0028298473468006294,0.0007939970615307758,0.05983325694895507,0.0848927004691293,0.003223104527127454,0.04379058157333947,0.14064205050120546,2015-09-12
0.24670389080044655,0.002410668953557125,0.0007511164261868564,0.059584945865513786,0.08504281539544638,0.003149198945613704,0.05162426340379979,0.1393477985027281,2015-09-13
0.23980470493282982,0.0026889895838929844,0.000708235790842937,0.057938229572088024,0.08519293032176345,0.003145093079974051,0.06112873050333657,0.14488009135896462,2015-09-14
0.23290551906521312,0.0029673102142288438,0.0006653551554990177,0.056291513278662275,0.08538614247025399,0.003139618592454514,0.04954328534411173,0.1447532039081335,2015-09-15
0.22718417922961223,0.003245630844564703,0.0006833856567348383,0.05464479698523651,0.08557935461874454,0.0031273009955355554,0.051934409172310986,0.14414414414414417,2015-09-16
0.22146283939401135,0.0035239514749005624,0.0007014161579706588,0.054856341739916326,0.08577256676723508,0.0031834144926108105,0.05608636058947706,0.14975256947087937,2015-09-17
0.21574149955841046,0.0037302736062903227,0.0007194466592064793,0.055067886494596166,0.08596577891572561,0.0031765713832113893,0.05319500165077587,0.1446263164573024,2015-09-18
0.21002015972280955,0.003936595737680084,0.0007374771604422998,0.05527943124927599,0.08609774206954794,0.003161516542532662,0.034486208518003464,0.14399187920314682,2015-09-19
0.20503009475507342,0.004142917869069844,0.0007399193381419268,0.05549097600395582,0.08622970522337027,0.003161516542532662,0.033165587826278355,0.1451846212409593,2015-09-20
0.2000400297873373,0.0043492400004596045,0.0007423615158415539,0.055387016604892356,0.0863616683771926,0.0030958226922982177,0.053455123908236875,0.13995685826671744,2015-09-21
0.19504996481960118,0.004171407344619127,0.0007448036935411809,0.05528305720582889,0.08649363153101491,0.0031464617018539353,0.07158364431282703,0.14932115213805358,2015-09-22
0.19005989985186506,0.00399357468877865,0.0007472458712408079,0.05517909780676544,0.08662660673170318,0.003145093079974051,0.04362050163576881,0.14505773379012818,2015-09-23
0.1842326037149648,0.0038157420329381726,0.0007605310799274417,0.05507513840770198,0.08675958193239143,0.0031984693332895377,0.07215391233879924,0.1494480395888847,2015-09-24
0.17840530757806455,0.003637909377097695,0.0007738162886140753,0.055626175226363136,0.08689255713307968,0.0032148927958481487,0.061608956209418426,0.14655500570993532,2015-09-25
0.1725780114411643,0.0038328065321966164,0.0007871014973007091,0.05617721204502432,0.08702553233376795,0.003205312442688959,0.040308945204245994,0.1443979190458064,2015-09-26
0.16675071530426405,0.004027703687295538,0.0008003867059873428,0.05672824886368549,0.08715395077175199,0.003180677248851042,0.03615699378707993,0.14323055449816016,2015-09-27
0.1765785350687311,0.004222600842394458,0.0008086145362885424,0.05727928568234665,0.08728236920973603,0.0032682690491636353,0.06431022580612888,0.15213805354650428,2015-09-28
0.1864063548331982,0.00441749799749338,0.0008168423665897418,0.057857654105917006,0.08741078764772008,0.0032381593678061813,0.05732694366352186,0.14290064712599926,2015-09-29
0.19623417459766532,0.0038706578047370903,0.0008250701968909412,0.058436022529487375,0.08753920608570412,0.0032272103927671074,0.05054375556511561,0.14434716406547396,2015-09-30
0.20606199436213238,0.003323817611980802,0.0008332980271921407,0.05901439095305773,0.0876753092920612,0.0032436338553257183,0.05290486528668474,0.14637736327877177,2015-10-01
0.2014276879680211,0.002776977419224514,0.000810145918019123,0.05921023985040459,0.08781141249841828,0.0032381593678061813,0.04796254239492562,0.14482933637863218,2015-10-02
0.1967933815739098,0.0022301372264682253,0.0007869938088461053,0.059406088747751454,0.08794751570477537,0.0032641631835239825,0.04333036527167769,0.14718944296409087,2015-10-03
0.1921590751797985,0.002819638362363109,0.0007638416996730877,0.059601937645098316,0.08808361891113245,0.0032600573178843298,0.03186497653897332,0.14493084633929706,2015-10-04
0.18752476878568722,0.003409139498257992,0.00074068959050007,0.05979778654244519,0.08821355950230743,0.0032846925117222463,0.06126879633427711,0.14711331049359222,2015-10-05
0.19263708705612553,0.0039986406341528755,0.0007608697319716467,0.06047222604004443,0.08834350009348241,0.0033668098245153025,0.07887707222394526,0.1515036162923487,2015-10-06
0.19774940532656385,0.0045881417700477595,0.0007810498734432233,0.06114666553764367,0.0884734406846574,0.0033243825462388903,0.06262943583484237,0.1419363024996828,2015-10-07
0.20286172359700216,0.003991461332301779,0.0008012300149147999,0.06182110503524291,0.08860338127583238,0.0033189080587193534,0.044170760257320946,0.14477858139829974,2015-10-08
