Date,Transactions Per Block,Circulating Bitcoin,Estimated Transaction Volume,Fees Per Transaction,Market Value to Realised Value,Confirmed Payments,Price,Vol.,Change %
2022-01-24,1816.3093087195602,,4990005042.534588,1.5537410203098583,1.0289914539298057,705098842.0,"36,686.3",153.77K,1.15%
2022-01-25,1744.2631578947369,,4857246209.04938,1.4966967161360418,1.0289914539298057,705361706.25,"36,950.6",79.68K,0.72%
2022-01-26,1695.845019427764,,4724487375.564173,1.6270341684432634,1.0289914539298057,705624570.5,"36,800.4",107.87K,-0.41%
2022-01-27,1647.426880960791,,5159117450.55278,1.7573716207504853,1.0289914539298057,705887434.75,"37,164.3",83.52K,0.99%
2022-01-28,1599.0087424938183,,5593747525.541387,1.8877090730577069,1.0289914539298057,706150299.0,"37,745.1",69.45K,1.56%
2022-01-29,1550.5906040268455,,6028377600.529993,2.0180465253649285,1.0289914539298057,706391798.5,"38,170.8",42.77K,1.13%
2022-01-30,1618.800796157389,,6463007675.5186,1.9324003656465127,1.0289914539298057,706633298.0,"37,917.7",34.10K,-0.66%
2022-01-31,1687.0109882879326,,5801746334.543166,1.846754205928097,1.0289914539298057,706874797.5,"38,498.6",61.27K,1.53%
2022-02-01,1755.2211804184763,,5140484993.567732,1.761108046209681,1.0289914539298057,707116297.0,"38,709.7",55.20K,0.55%
2022-02-02,1823.4313725490197,,4479223652.592298,1.6754618864912654,1.0289914539298057,707382852.5,"36,890.2",53.74K,-4.70%
2022-02-03,1718.8491704374057,,3817962311.6168633,1.743630960108385,1.0289914539298057,707649408.0,"37,287.8",50.35K,1.08%
2022-02-04,1614.2669683257918,,4209421570.436219,1.8118000337255045,1.0289914539298057,707915963.5,"41,567.6",95.49K,11.48%
2022-02-05,1509.6847662141781,,4600880829.255575,1.8799691073426241,1.0289914539298057,708182519.0,"41,412.1",46.32K,-0.37%
2022-02-06,1405.1025641025642,,4992340088.074931,1.9481381809597438,1.0289914539298057,708436477.0,"42,392.2",31.20K,2.37%
2022-02-07,1497.386446886447,,5383799346.894287,2.2957171399165444,1.0289914539298057,708690435.0,"43,833.9",76.60K,3.40%
2022-02-08,1589.6703296703297,,5615799667.917827,2.6432960988733454,1.0289914539298057,708944393.0,"44,038.2",92.88K,0.47%
2022-02-09,1681.9542124542124,,5847799988.941366,2.990875057830146,1.0289914539298057,709198351.0,"44,388.9",50.92K,0.80%
2022-02-10,1774.2380952380952,,6079800309.964905,3.3384540167869465,1.0289914539298057,709451763.75,"43,521.0",89.69K,-1.96%
2022-02-11,1735.2406629318393,,6311800630.988444,2.980560267509813,1.0289914539298057,709705176.5,"42,388.4",69.95K,-2.60%
2022-02-12,1696.2432306255837,,6232919446.791308,2.6226665182326796,1.0289914539298057,709958589.25,"42,205.2",37.88K,-0.43%
2022-02-13,1657.2457983193278,,6154038262.5941725,2.264772768955546,1.0289914539298057,710212002.0,"42,061.1",25.88K,-0.34%
2022-02-14,1618.248366013072,,6075157078.397037,1.9068790196784127,1.0289914539298057,710461483.0,"42,550.3",53.60K,1.16%
2022-02-15,1700.7291849575652,,5996275894.199901,1.7944963868044352,1.0289914539298057,710710964.0,"44,544.4",56.34K,4.69%
2022-02-16,1783.2100039020584,,4902958026.630945,1.682113753930458,1.0289914539298057,710960445.0,"43,883.6",41.40K,-1.48%
2022-02-17,1865.6908228465516,,3809640159.06199,1.5697311210564808,1.0289914539298057,711209926.0,"40,552.8",72.63K,-7.59%
2022-02-18,1948.1716417910447,,2716322291.4930344,1.4573484881825034,1.0289914539298057,711444390.25,"40,000.1",64.96K,-1.36%
2022-02-19,1889.1961655538098,,1623004423.9240785,1.4230976477493316,1.0289914539298057,711678854.5,"40,090.3",25.78K,0.23%
2022-02-20,1830.2206893165749,,1971718680.2467945,1.3888468073161597,1.0289914539298057,711913318.75,"38,355.0",47.92K,-4.33%
2022-02-21,1771.2452130793401,,2320432936.5695105,1.3545959668829881,1.0289914539298057,712147783.0,"37,017.7",91.82K,-3.49%
2022-02-22,1712.2697368421052,,2669147192.892226,1.3203451264498163,1.0289914539298057,712398458.75,"38,248.2",82.75K,3.32%
2022-02-23,1725.048302631579,,3017861449.2149425,1.2910939131249894,1.0289914539298057,712649134.5,"37,224.6",64.84K,-2.68%
2022-02-24,1737.8268684210525,,2724424719.5619407,1.2618426998001628,1.0289914539298057,712899810.25,"38,339.2",180.47K,2.99%
2022-02-25,1750.6054342105263,,2430987989.9089384,1.2325914864753362,1.0289914539298057,713150486.0,"39,209.6",83.78K,2.27%
2022-02-26,1763.384,,2137551260.2559366,1.2033402731505094,1.0289914539298057,713391220.5,"39,115.5",41.55K,-0.24%
2022-02-27,1853.1574852941176,,1844114530.6029348,2.020343100222864,1.0289914539298057,713631955.0,"37,689.1",66.14K,-3.65%
2022-02-28,1942.9309705882354,,2526488726.797114,2.8373459272952184,1.0289914539298057,713872689.5,"43,188.2",108.07K,14.59%
2022-03-01,2032.7044558823532,,3208862922.991293,3.6543487543675726,1.0289914539298057,714113424.0,"44,420.3",90.67K,2.85%
2022-03-02,2122.4779411764707,,3891237119.185472,4.471351581439927,1.0289914539298057,714388412.5,"43,912.8",80.82K,-1.14%
2022-03-03,1987.117997867086,,4573611315.379651,3.7993585160140073,1.0289914539298057,714663401.0,"42,463.0",74.11K,-3.30%
2022-03-04,1851.7580545577011,,4572022904.390424,3.1273654505880883,1.0289914539298057,714938389.5,"39,142.7",3.21B,-7.82%
2022-03-05,1716.3981112483161,,4570434493.401196,2.4553723851621694,1.0289914539298057,715213378.0,"39,395.8",1.50B,0.65%
2022-03-06,1581.0381679389313,,4568846082.411968,1.78337931973625,1.0289914539298057,715449143.5,"38,403.1",1.93B,-2.52%
2022-03-07,1636.7320742300606,,4567257671.422741,1.7793933665802029,1.0289914539298057,715684909.0,"38,024.8",3.02B,-0.99%
2022-03-08,1692.4259805211898,,4742200652.604314,1.7754074134241558,1.0289914539298057,715920674.5,"38,744.8",2.67B,1.89%
2022-03-09,1748.119886812319,,4917143633.785887,1.7714214602681084,1.0289914539298057,716156440.0,"41,929.0",3.60B,8.22%
2022-03-10,1803.8137931034482,,5092086614.967459,1.7674355071120613,1.0289914539298057,716409467.0,"39,416.3",3.62B,-5.99%
2022-03-11,1777.030279468109,,5267029596.149032,1.7109375324779148,1.0289914539298057,716662494.0,"38,730.2",2.79B,-1.74%
2022-03-12,1750.2467658327698,,4834518395.84296,1.6544395578437683,1.0289914539298057,716915521.0,"38,814.3",1.11B,0.22%
2022-03-13,1723.4632521974306,,4402007195.536888,1.5979415832096218,1.0289914539298057,717168548.0,"37,792.4",1.55B,-2.63%
2022-03-14,1696.6797385620914,,3969495995.2308164,1.5414436085754752,1.0289914539298057,717420563.75,"39,671.1",2.33B,4.97%
2022-03-15,1729.359454271219,,3536984794.9247446,1.5712045884817998,1.0289914539298057,717672579.5,"39,285.7",2.25B,-0.97%
2022-03-16,1762.0391699803463,,3209947317.7319384,1.600965568388124,1.0289914539298057,717924595.25,"41,118.7",4.47B,4.67%
2022-03-17,1794.7188856894738,,2882909840.539132,1.6307265482944486,1.0289914539298057,718176611.0,"40,914.8",1.90B,-0.50%
2022-03-18,1827.3986013986014,,2555872363.3463254,1.6604875282007732,1.0289914539298057,718424890.25,"41,767.8",2.31B,2.08%
2022-03-19,1814.4566691697564,,2228834886.153519,1.6791277744871496,1.0289914539298057,718673169.5,"42,233.0",224.59M,1.11%
2022-03-20,1801.5147369409115,,2662384030.2526903,1.697768020773526,1.0289914539298057,718921448.75,"41,276.0",308.45M,-2.27%
2022-03-21,1788.5728047120665,,3095933174.3518615,1.7164082670599021,1.0289914539298057,719169728.0,"41,022.0",406.62M,-0.62%
2022-03-22,1775.6308724832215,,3529482318.4510326,1.7350485133462785,1.0289914539298057,719432572.75,"42,373.0",537.06M,3.29%
2022-03-23,1690.466943182292,,3963031462.550204,1.6957812497166305,1.0289914539298057,719695417.5,"42,912.0",433.96M,1.27%
2022-03-24,1605.3030138813624,,3992584016.9908366,1.6565139860869826,1.0289914539298057,719958262.25,"44,013.0",491.66M,2.57%
2022-03-25,1520.1390845804326,,4022136571.431469,1.6172467224573346,1.0289914539298057,720221107.0,"44,331.0",494.09M,0.72%
2022-03-26,1434.975155279503,,4051689125.872102,1.5779794588276865,1.0289914539298057,720479079.25,"44,548.0",196.30M,0.49%
2022-03-27,1581.535070163331,,4081241680.3127346,1.6669857223856324,1.0289914539298057,720737051.5,"46,859.0",388.79M,5.19%
2022-03-28,1728.0949850471588,,4992203696.051758,1.7559919859435782,1.0289914539298057,720995023.75,"47,105.0",610.27M,0.52%
2022-03-29,1874.6548999309869,,5903165711.790781,1.8449982495015242,1.0289914539298057,721252996.0,"47,449.0",478.82M,0.73%
2022-03-30,2021.2148148148149,,6814127727.529803,1.93400451305947,1.0289914539298057,721534110.25,"47,075.0",467.76M,-0.79%
2022-03-31,1921.6017585931256,,7725089743.2688265,1.986473594578288,1.0289914539298057,721815224.5,"45,525.0",520.00M,-3.29%
2022-04-01,1821.9887023714364,,7025719063.518975,2.038942676097106,1.0289914539298057,722096338.75,"46,297.0",632.93M,1.70%
2022-04-02,1722.375646149747,,6326348383.769125,2.091411757615924,1.0289914539298057,722377453.0,"45,811.0",345.93M,-1.05%
2022-04-03,1622.7625899280577,,5626977704.019274,2.143880839134742,1.0289914539298057,722634370.25,"46,407.0",398.86M,1.30%
2022-04-04,1705.1226670837245,,4927607024.269423,2.0128482008326243,1.0289914539298057,722891287.5,"46,629.0",446.12M,0.48%
2022-04-05,1787.4827442393912,,4499289289.911794,1.881815562530507,1.0289914539298057,723148204.75,"45,506.0",421.11M,-2.41%
2022-04-06,1869.8428213950579,,4070971555.554166,1.7507829242283894,1.0289914539298057,723405122.0,"43,173.0",649.52M,-5.13%
2022-04-07,1952.2028985507247,,3642653821.196537,1.619750285926272,1.0289914539298057,723665873.0,"43,448.0",390.85M,0.64%
2022-04-08,1968.9386702634085,,3214336086.8389087,1.6044849259558216,1.0289914539298057,723926624.0,"42,275.0",467.83M,-2.70%
2022-04-09,1985.6744419760923,,3298338211.7067537,1.5892195659853712,1.0289914539298057,724187375.0,"42,767.0",165.16M,1.16%
2022-04-10,2002.4102136887761,,3382340336.574599,1.5739542060149208,1.0289914539298057,724448126.0,"42,138.0",255.83M,-1.47%
2022-04-11,2019.14598540146,,3466342461.442444,1.5586888460444703,1.0289914539298057,724710583.75,"39,497.0",608.38M,-6.27%
2022-04-12,1917.5730966460317,,3550344586.310289,1.518844356778407,1.0289914539298057,724973041.5,"40,078.0",468.27M,1.47%
2022-04-13,1816.0002078906034,,3107024010.751473,1.4789998675123437,1.0289914539298057,725235499.25,"41,133.0",406.70M,2.63%
2022-04-14,1714.4273191351751,,2663703435.192657,1.4391553782462803,1.0289914539298057,725497957.0,"39,936.0",294.29M,-2.91%
2022-04-15,1612.8544303797469,,2220382859.6338415,1.3993108889802168,1.0289914539298057,725736050.75,"40,560.0",233.09M,1.56%
2022-04-16,1760.382758268681,,1777062284.0750253,1.401877688291223,1.0289914539298057,725974144.5,"40,382.0",151.31M,-0.44%
2022-04-17,1907.9110861576155,,2680380681.1666803,1.4044444876022293,1.0289914539298057,726212238.25,"39,703.0",210.01M,-1.68%
2022-04-18,2055.4394140465497,,3583699078.258335,1.4070112869132356,1.0289914539298057,726450332.0,"40,803.0",484.26M,2.77%
2022-04-19,2202.967741935484,,4487017475.349991,1.4095780862242417,1.0289914539298057,726722128.75,"41,503.0",268.28M,1.72%
2022-04-20,2012.6215119730853,,5390335872.441646,1.4036034472456205,1.0289914539298057,726993925.5,"41,368.0",382.84M,-0.33%
2022-04-21,1822.2752820106866,,4478456190.430276,1.3976288082669992,1.0289914539298057,727265722.25,"40,482.0",493.05M,-2.14%
2022-04-22,1631.9290520482882,,3566576508.4189053,1.3916541692883777,1.0289914539298057,727537519.0,"39,709.0",421.30M,-1.91%
2022-04-23,1441.5828220858896,,2654696826.4075356,1.3856795303097564,1.0289914539298057,727786480.0,"39,418.0",190.60M,-0.73%
2022-04-24,1503.4003518585348,,1742817144.3961654,1.416834414805732,1.0289914539298057,728035441.0,"39,464.0",283.63M,0.12%
2022-04-25,1565.21788163118,,2492708773.3167562,1.4479892993017074,1.0289914539298057,728284402.0,"40,427.0",654.60M,2.44%
2022-04-26,1627.0354114038253,,3242600402.2373466,1.4791441837976829,1.0289914539298057,728533363.0,"38,113.0",681.47M,-5.72%
2022-04-27,1688.8529411764705,,3992492031.1579375,1.5102990682936583,1.0289914539298057,728814279.5,"39,243.0",426.83M,2.96%
2022-04-28,1614.4271310320535,,4742383660.078528,1.4529304207672231,1.0289914539298057,729095196.0,"39,748.0",542.39M,1.29%
2022-04-29,1540.0013208876364,,4733064413.74385,1.3955617732407881,1.0289914539298057,729376112.5,"38,581.0",382.90M,-2.94%
2022-04-30,1465.5755107432194,,4723745167.409172,1.3381931257143531,1.0289914539298057,729657029.0,"37,650.0",248.22M,-2.41%
2022-05-01,1391.1497005988024,,4714425921.074493,1.280824478187918,1.0289914539298057,729917903.5,"38,461.0",276.99M,2.15%
2022-05-02,1546.1632308631144,,4705106674.739815,1.6411674924360258,1.0289914539298057,730178778.0,"38,514.0",580.79M,0.14%
2022-05-03,1701.1767611274267,,5143969938.877201,2.001510506684134,1.0289914539298057,730439652.5,"37,718.0",367.21M,-2.07%
2022-05-04,1856.1902913917388,,5582833203.014586,2.3618535209322418,1.0289914539298057,730700527.0,"39,688.0",691.49M,5.22%
2022-05-05,2011.2038216560509,,6021696467.151972,2.7221965351803497,1.0289914539298057,730967236.5,"36,544.0",1.04B,-7.92%
2022-05-06,1959.2270597904253,,6460559731.289358,2.6142201647720062,1.0289914539298057,731233946.0,"36,009.0",752.84M,-1.46%
2022-05-07,1907.2502979247997,,7594584643.082096,2.5062437943636633,1.0289914539298057,731500655.5,"35,468.0",288.86M,-1.50%
2022-05-08,1855.273536059174,,8728609554.874836,2.39826742395532,1.0289914539298057,731767365.0,"34,060.0",671.05M,-3.97%
2022-05-09,1803.2967741935483,,9862634466.667574,2.2902910535469765,1.0289914539298057,732030870.75,"30,095.0",268.09K,-11.64%
2022-05-10,1796.3541595925296,,10996659378.460312,2.6015551298654858,1.0289914539298057,732294376.5,"31,007.5",235.61K,3.03%
2022-05-11,1789.4115449915112,,9372289171.527954,2.9128192061839955,1.0289914539298057,732557882.25,"29,068.2",296.90K,-6.25%
2022-05-12,1782.4689303904925,,7747918964.595596,3.224083282502505,1.0289914539298057,732821388.0,"28,976.0",309.48K,-0.32%
2022-05-13,1775.5263157894738,,6123548757.6632395,3.5353473588210145,1.0289914539298057,733089070.5,"29,284.4",141.23K,1.06%
2022-05-14,1805.2773899033298,,4499178550.730882,3.165041155954384,1.0289914539298057,733356753.0,"30,080.4",70.46K,2.72%
2022-05-15,1835.0284640171858,,4546111153.300228,2.794734953087754,1.0289914539298057,733624435.5,"31,308.7",65.44K,4.08%
2022-05-16,1864.779538131042,,4593043755.869574,2.424428750221124,1.0289914539298057,733892118.0,"29,849.0",100.25K,-4.66%
2022-05-17,1894.530612244898,,4639976358.438919,2.0541225473544937,1.0289914539298057,734161169.25,"30,437.5",79.63K,1.97%
2022-05-18,1837.9812925170068,,4686908961.0082655,1.932446442092997,1.0289914539298057,734430220.5,"28,683.7",92.03K,-5.76%
2022-05-19,1781.4319727891157,,3938587497.017389,1.8107703368315002,1.0289914539298057,734699271.75,"30,305.9",101.38K,5.66%
2022-05-20,1724.8826530612246,,3190266033.026512,1.6890942315700037,1.0289914539298057,734968323.0,"29,178.6",98.78K,-3.72%
2022-05-21,1668.3333333333333,,2441944569.035636,1.567418126308507,1.0289914539298057,735210020.75,"29,434.6",32.27K,0.88%
2022-05-22,1752.7118055555554,,1693623105.0447593,1.6766831603915462,1.0289914539298057,735451718.5,"30,286.6",50.60K,2.89%
2022-05-23,1837.0902777777778,,2281410432.9563165,1.7859481944745856,1.0289914539298057,735693416.25,"29,093.3",92.10K,-3.94%
2022-05-24,1921.46875,,2869197760.8678737,1.8952132285576249,1.0289914539298057,735935114.0,"29,648.7",79.42K,1.91%
2022-05-25,2005.8472222222222,,3456985088.779431,2.004478262640664,1.0289914539298057,736199405.0,"29,540.6",78.85K,-0.36%
2022-05-26,1853.1421280760626,,4044772416.690988,1.8527730558224345,1.0289914539298057,736463696.0,"29,203.5",126.71K,-1.14%
2022-05-27,1700.437033929903,,3925012414.9083066,1.7010678490042048,1.0289914539298057,736727987.0,"28,601.2",116.41K,-2.06%
2022-05-28,1547.7319397837434,,3805252413.125625,1.549362642185975,1.0289914539298057,736992278.0,"29,027.1",43.87K,1.49%
2022-05-29,1395.0268456375838,,3685492411.3429437,1.3976574353677453,1.0289914539298057,737238019.75,"29,465.2",36.87K,1.51%
2022-05-30,1576.072134228188,,3565732409.560262,1.6028228112685787,1.0289914539298057,737483761.5,"31,723.3",129.56K,7.66%
2022-05-31,1757.117422818792,,3737120075.944744,1.8079881871694123,1.0289914539298057,737729503.25,"31,793.4",86.60K,0.22%
2022-06-01,1938.162711409396,,3908507742.3292265,2.0131535630702455,1.0289914539298057,737975245.0,"29,798.5",135.09K,-6.27%
2022-06-02,2119.208,,4079895408.7137084,2.218318938971079,1.0289914539298057,738231211.5,"30,455.5",81.40K,2.20%
2022-06-03,2037.6076666666668,,4251283075.0981903,2.0328745431291586,1.0289914539298057,738487178.0,"29,700.9",72.13K,-2.48%
2022-06-04,1956.0073333333335,,4253264618.260212,1.8474301472872385,1.0289914539298057,738743144.5,"29,864.3",33.51K,0.55%
2022-06-05,1874.407,,4255246161.422233,1.661985751445318,1.0289914539298057,738999111.0,"29,913.0",30.33K,0.16%
2022-06-06,1792.8066666666666,,4257227704.5842543,1.4765413556033977,1.0289914539298057,739248020.75,"31,367.6",94.01K,4.86%
2022-06-07,1789.9383333333333,,4259209247.746276,1.4898383015140997,1.0289914539298057,739496930.5,"31,128.8",140.32K,-0.76%
2022-06-08,1787.07,,3868116251.655711,1.5031352474248016,1.0289914539298057,739745840.25,"30,201.6",87.96K,-2.98%
2022-06-09,1784.2016666666666,,3477023255.5651464,1.5164321933355036,1.0289914539298057,739994750.0,"30,097.8",61.72K,-0.34%
2022-06-10,1781.3333333333333,,3085930259.474582,1.5297291392462056,1.0289914539298057,740236999.75,"29,083.3",104.26K,-3.37%
2022-06-11,1820.984589041096,,2694837263.3840175,1.6566418309928932,1.0289914539298057,740479249.5,"28,403.4",82.92K,-2.34%
2022-06-12,1860.6358447488583,,4495413857.5589485,1.783554522739581,1.0289914539298057,740721499.25,"26,606.3",120.02K,-6.33%
2022-06-13,1900.287100456621,,6295990451.733879,1.9104672144862687,1.0289914539298057,740963749.0,"22,448.0",379.26K,-15.63%
2022-06-14,1939.9383561643835,,8096567045.908812,2.0373799062329563,1.0289914539298057,741239786.25,"22,157.3",251.01K,-1.29%
2022-06-15,1852.2133825079031,,9897143640.083742,1.9344048433919507,1.0289914539298057,741515823.5,"22,577.9",280.41K,1.90%
2022-06-16,1764.4884088514225,,8190024587.314333,1.8314297805509452,1.0289914539298057,741791860.75,"20,386.6",144.00K,-9.71%
2022-06-17,1676.7634351949418,,6482905534.544924,1.7284547177099396,1.0289914539298057,742067898.0,"20,444.6",136.27K,0.28%
2022-06-18,1589.0384615384614,,4775786481.775515,1.625479654868934,1.0289914539298057,742301853.75,"18,986.5",267.25K,-7.13%
2022-06-19,1686.8796213476444,,3068667429.006106,1.5554999047020013,1.0289914539298057,742535809.5,"20,577.2",169.39K,8.38%
2022-06-20,1784.7207811568276,,3072152949.125783,1.4855201545350685,1.0289914539298057,742769765.25,"20,572.3",140.60K,-0.02%
2022-06-21,1882.5619409660108,,3075638469.2454596,1.4155404043681354,1.0289914539298057,743003721.0,"20,720.4",136.32K,0.72%
2022-06-22,1980.4031007751937,,3079123989.365136,1.3455606542012026,1.0289914539298057,743258117.5,"19,965.8",125.94K,-3.64%
2022-06-23,1859.858485001685,,3082609509.484813,1.3387633274101112,1.0289914539298057,743512514.0,"21,100.7",110.70K,5.68%
2022-06-24,1739.3138692281766,,3470524485.39,1.33196600061902,1.0289914539298057,743766910.5,"21,226.9",104.56K,0.60%
2022-06-25,1618.7692534546682,,3858439461.295186,1.3251686738279285,1.0289914539298057,744021307.0,"21,489.9",66.63K,1.24%
2022-06-26,1498.2246376811595,,4246354437.2003727,1.318371347036837,1.0289914539298057,744254673.0,"21,043.5",67.21K,-2.08%
2022-06-27,1520.1787121789982,,4634269413.105559,1.2822605940205825,1.0289914539298057,744488039.0,"20,730.2",84.69K,-1.49%
2022-06-28,1542.132786676837,,4612290928.233606,1.246149841004328,1.0289914539298057,744721405.0,"20,278.0",83.83K,-2.18%
2022-06-29,1564.086861174676,,4590312443.361654,1.2100390879880731,1.0289914539298057,744954771.0,"20,111.3",98.97K,-0.82%
2022-06-30,1586.0409356725147,,4568333958.489701,1.1739283349718186,1.0289914539298057,745215359.0,"19,926.6",127.73K,-0.92%
2022-07-01,1609.7841982578825,,4546355473.617748,1.1566025424963826,1.0289914539298057,745475947.0,"19,262.9",150.18K,-3.33%
2022-07-02,1633.5274608432503,,3966117734.2590795,1.1392767500209469,1.0289914539298057,745736535.0,"19,243.2",58.57K,-0.10%
2022-07-03,1657.270723428618,,3385879994.9004107,1.1219509575455109,1.0289914539298057,745997123.0,"19,309.9",65.27K,0.35%
2022-07-04,1681.013986013986,,2805642255.5417414,1.104625165070075,1.0289914539298057,746236996.75,"20,215.8",92.79K,4.69%
2022-07-05,1714.0223138348138,,2225404516.1830726,1.2907462264923943,1.0289914539298057,746476870.5,"20,200.6",122.43K,-0.08%
2022-07-06,1747.0306416556416,,2223418667.9936824,1.4768672879147138,1.0289914539298057,746716744.25,"20,561.1",105.24K,1.78%
2022-07-07,1780.0389694764694,,2221432819.804292,1.662988349337033,1.0289914539298057,746956618.0,"21,637.8",115.81K,5.24%
2022-07-08,1813.0472972972973,,2219446971.614902,1.8491094107593524,1.0289914539298057,747199099.75,"21,611.2",439.90K,-0.12%
2022-07-09,1815.7093140325755,,2217461123.425512,1.6989566506873444,1.0289914539298057,747441581.5,"21,587.5",190.11K,-0.11%
2022-07-10,1818.371330767854,,2258890151.0017724,1.5488038906153365,1.0289914539298057,747684063.25,"20,847.4",204.68K,-3.43%
2022-07-11,1821.0333475031323,,2300319178.5780325,1.3986511305433285,1.0289914539298057,747926545.0,"19,963.2",160.20K,-4.24%
2022-07-12,1823.6953642384105,,2341748206.154293,1.2484983704713204,1.0289914539298057,748180145.25,"19,330.9",167.91K,-3.17%
2022-07-13,1750.6059826382675,,2383177233.7305536,1.3574907672777814,1.0289914539298057,748433745.5,"20,250.0",249.38K,4.75%
2022-07-14,1677.5166010381242,,2263147838.9916797,1.4664831640842424,1.0289914539298057,748687345.75,"20,586.0",205.28K,1.66%
2022-07-15,1604.427219437981,,2143118444.2528052,1.5754755608907034,1.0289914539298057,748940946.0,"20,825.1",164.67K,1.16%
2022-07-16,1531.337837837838,,2023089049.5139313,1.6844679576971644,1.0289914539298057,749177484.75,"21,209.9",136.89K,1.85%
2022-07-17,1664.763299013299,,1903059654.775057,1.8449507601645163,1.0289914539298057,749414023.5,"20,785.6",132.81K,-2.00%
2022-07-18,1798.1887601887602,,3062913727.880677,2.0054335626318682,1.0289914539298057,749650562.25,"22,525.8",279.72K,8.37%
2022-07-19,1931.6142213642213,,4222767800.9862976,2.1659163650992204,1.0289914539298057,749887101.0,"23,410.2",308.91K,3.93%
2022-07-20,2065.0396825396824,,5382621874.091918,2.326399167566572,1.0289914539298057,750156248.75,"23,215.2",281.31K,-0.83%
2022-07-21,1867.12211859266,,6542475947.197538,2.046986507961437,1.0289914539298057,750425396.5,"23,153.0",217.08K,-0.27%
2022-07-22,1669.2045546456375,,5467067260.612303,1.7675738483563022,1.0289914539298057,750694544.25,"22,675.2",197.54K,-2.06%
2022-07-23,1471.2869906986148,,4391658574.027067,1.4881611887511672,1.0289914539298057,750963692.0,"22,460.4",137.42K,-0.95%
2022-07-24,1273.3694267515923,,3316249887.4418306,1.2087485291460323,1.0289914539298057,751199135.75,"22,582.1",126.66K,0.54%
2022-07-25,1464.3426729005737,,2240841200.856595,1.2301723935003643,1.0289914539298057,751434579.5,"21,301.9",206.93K,-5.67%
2022-07-26,1655.3159190495549,,2458356736.9499135,1.2515962578546966,1.0289914539298057,751670023.25,"21,248.7",201.57K,-0.25%
2022-07-27,1846.2891651985362,,2675872273.043232,1.273020122209029,1.0289914539298057,751905467.0,"22,958.3",242.66K,8.05%
2022-07-28,2037.2624113475176,,2893387809.1365504,1.294443986563361,1.0289914539298057,752169781.25,"23,850.0",268.32K,3.88%
2022-07-29,1986.788720275344,,3110903345.229869,1.3066348829493908,1.0289914539298057,752434095.5,"23,774.3",221.66K,-0.32%
2022-07-30,1936.3150292031705,,2936272309.0738506,1.3188257793354206,1.0289914539298057,752698409.75,"23,634.2",168.72K,-0.59%
2022-07-31,1885.841338130997,,2761641272.9178324,1.33101667572145,1.0289914539298057,752962724.0,"23,303.4",138.84K,-1.40%
2022-08-01,1835.3676470588234,,2587010236.7618136,1.3432075721074799,1.0289914539298057,753214962.5,"23,271.2",162.33K,-0.14%
2022-08-02,1823.9640686274508,,2412379200.6057954,1.4273693087739945,1.0289914539298057,753467201.0,"22,988.6",177.30K,-1.21%
2022-08-03,1812.5604901960783,,2024745088.5979166,1.511531045440509,1.0289914539298057,753719439.5,"22,820.8",174.66K,-0.73%
2022-08-04,1801.156911764706,,1637110976.5900378,1.5956927821070237,1.0289914539298057,753971678.0,"22,612.1",181.19K,-0.91%
2022-08-05,1789.7533333333333,,1249476864.582159,1.6798545187735383,1.0289914539298057,754217320.25,"23,308.2",208.90K,3.08%
2022-08-06,1790.2747902097901,,861842752.5742803,1.7820259864171488,1.0289914539298057,754462962.5,"22,944.2",94.44K,-1.56%
2022-08-07,1790.7962470862471,,1541997943.0595238,1.8841974540607596,1.0289914539298057,754708604.75,"23,175.3",99.36K,1.01%
2022-08-08,1791.317703962704,,2222153133.5447674,1.98636892170437,1.0289914539298057,754954247.0,"23,816.3",197.94K,2.77%
2022-08-09,1791.8391608391607,,2902308324.030011,2.0885403893479806,1.0289914539298057,755220277.0,"23,146.7",169.62K,-2.81%
2022-08-10,1763.4980756653417,,3582463514.5152545,1.8704342249031742,1.0289914539298057,755486307.0,"23,962.9",243.61K,3.53%
2022-08-11,1735.1569904915227,,2932559962.8373437,1.6523280604583677,1.0289914539298057,755752337.0,"23,935.3",285.36K,-0.12%
2022-08-12,1706.815905317704,,2282656411.1594334,1.434221896013561,1.0289914539298057,756018367.0,"24,398.7",194.96K,1.94%
2022-08-13,1678.474820143885,,1632752859.4815226,1.2161157315687547,1.0289914539298057,756256763.0,"24,442.5",170.59K,0.18%
2022-08-14,1755.2262701466734,,982849307.8036118,1.2632110436106787,1.0289914539298057,756495159.0,"24,302.8",177.25K,-0.57%
2022-08-15,1831.9777201494617,,1341567440.5338466,1.3103063556526027,1.0289914539298057,756733555.0,"24,101.7",279.28K,-0.83%
2022-08-16,1908.7291701522502,,1700285573.2640815,1.3574016676945269,1.0289914539298057,756971951.0,"23,856.8",201.70K,-1.02%
2022-08-17,1985.4806201550387,,2059003705.9943163,1.4044969797364508,1.0289914539298057,757247544.0,"23,338.0",239.53K,-2.17%
2022-08-18,1840.8827253902516,,2417721838.724551,1.2595311365370165,1.0289914539298057,757523137.0,"23,203.6",160.97K,-0.58%
2022-08-19,1696.2848306254646,,2404178243.1097555,1.114565293337582,1.0289914539298057,757798730.0,"20,831.3",339.47K,-10.22%
2022-08-20,1551.6869358606775,,2390634647.49496,0.9695994501381477,1.0289914539298057,758074323.0,"21,138.9",206.94K,1.48%
